GEO.id,GEO.id2,GEO.display+AC0-label,total+AF8-households,total+AF8-owners,total+AF8-renters
1400000US36081095400,36081095400,+ACI-Census Tract 954, Queens County, New York+ACI-,1455,850,605
1400000US36081096400,36081096400,+ACI-Census Tract 964, Queens County, New York+ACI-,1286,797,489
1400000US36081097202,36081097202,+ACI-Census Tract 972.02, Queens County, New York+ACI-,879,5,874
1400000US36081097203,36081097203,+ACI-Census Tract 972.03, Queens County, New York+ACI-,2234,84,2150
1400000US36081097204,36081097204,+ACI-Census Tract 972.04, Queens County, New York+ACI-,1107,303,804
1400000US36081097300,36081097300,+ACI-Census Tract 973, Queens County, New York+ACI-,708,662,46
1400000US36081098100,36081098100,+ACI-Census Tract 981, Queens County, New York+ACI-,795,640,155
1400000US36081098700,36081098700,+ACI-Census Tract 987, Queens County, New York+ACI-,910,697,213
1400000US36081099100,36081099100,+ACI-Census Tract 991, Queens County, New York+ACI-,2766,2299,467
1400000US36081099200,36081099200,+ACI-Census Tract 992, Queens County, New York+ACI-,1297,328,969
1400000US36081099701,36081099701,+ACI-Census Tract 997.01, Queens County, New York+ACI-,1177,933,244
1400000US36081099703,36081099703,+ACI-Census Tract 997.03, Queens County, New York+ACI-,1809,1132,677
1400000US36081099704,36081099704,+ACI-Census Tract 997.04, Queens County, New York+ACI-,3644,2409,1235
1400000US36081099705,36081099705,+ACI-Census Tract 997.05, Queens County, New York+ACI-,1044,730,314
1400000US36081099801,36081099801,+ACI-Census Tract 998.01, Queens County, New York+ACI-,2243,625,1618
1400000US36081099802,36081099802,+ACI-Census Tract 998.02, Queens County, New York+ACI-,2649,225,2424
1400000US36081099900,36081099900,+ACI-Census Tract 999, Queens County, New York+ACI-,0,0,0
1400000US36081100801,36081100801,+ACI-Census Tract 1008.01, Queens County, New York+ACI-,608,415,193
1400000US36081100802,36081100802,+ACI-Census Tract 1008.02, Queens County, New York+ACI-,2469,1197,1272
1400000US36081101001,36081101001,+ACI-Census Tract 1010.01, Queens County, New York+ACI-,3223,480,2743
1400000US36081101002,36081101002,+ACI-Census Tract 1010.02, Queens County, New York+ACI-,1560,434,1126
1400000US36081101700,36081101700,+ACI-Census Tract 1017, Queens County, New York+ACI-,2464,2028,436
1400000US36081102900,36081102900,+ACI-Census Tract 1029, Queens County, New York+ACI-,1318,784,534
1400000US36081103201,36081103201,+ACI-Census Tract 1032.01, Queens County, New York+ACI-,1980,393,1587
1400000US36081103202,36081103202,+ACI-Census Tract 1032.02, Queens County, New York+ACI-,1832,522,1310
1400000US36081103300,36081103300,+ACI-Census Tract 1033, Queens County, New York+ACI-,1429,1002,427
1400000US36081103900,36081103900,+ACI-Census Tract 1039, Queens County, New York+ACI-,2107,1200,907
1400000US36081104700,36081104700,+ACI-Census Tract 1047, Queens County, New York+ACI-,2518,1583,935
1400000US36081105900,36081105900,+ACI-Census Tract 1059, Queens County, New York+ACI-,1277,1064,213
1400000US36081107201,36081107201,+ACI-Census Tract 1072.01, Queens County, New York+ACI-,838,670,168
1400000US36081107202,36081107202,+ACI-Census Tract 1072.02, Queens County, New York+ACI-,0,0,0
1400000US36081108500,36081108500,+ACI-Census Tract 1085, Queens County, New York+ACI-,951,612,339
1400000US36081109300,36081109300,+ACI-Census Tract 1093, Queens County, New York+ACI-,1062,943,119
1400000US36081109700,36081109700,+ACI-Census Tract 1097, Queens County, New York+ACI-,635,449,186
1400000US36081109900,36081109900,+ACI-Census Tract 1099, Queens County, New York+ACI-,1217,972,245
1400000US36081111300,36081111300,+ACI-Census Tract 1113, Queens County, New York+ACI-,834,591,243
1400000US36081112300,36081112300,+ACI-Census Tract 1123, Queens County, New York+ACI-,789,249,540
1400000US36081112900,36081112900,+ACI-Census Tract 1129, Queens County, New York+ACI-,886,515,371
1400000US36081113300,36081113300,+ACI-Census Tract 1133, Queens County, New York+ACI-,613,467,146
1400000US36081113900,36081113900,+ACI-Census Tract 1139, Queens County, New York+ACI-,1406,630,776
1400000US36081114100,36081114100,+ACI-Census Tract 1141, Queens County, New York+ACI-,829,710,119
1400000US36081114700,36081114700,+ACI-Census Tract 1147, Queens County, New York+ACI-,610,517,93
1400000US36081115100,36081115100,+ACI-Census Tract 1151, Queens County, New York+ACI-,361,311,50
1400000US36081115500,36081115500,+ACI-Census Tract 1155, Queens County, New York+ACI-,693,367,326
1400000US36081115700,36081115700,+ACI-Census Tract 1157, Queens County, New York+ACI-,1218,693,525
1400000US36081115900,36081115900,+ACI-Census Tract 1159, Queens County, New York+ACI-,1374,433,941
1400000US36081116100,36081116100,+ACI-Census Tract 1161, Queens County, New York+ACI-,1478,574,904
1400000US36081116300,36081116300,+ACI-Census Tract 1163, Queens County, New York+ACI-,2769,317,2452
1400000US36081116700,36081116700,+ACI-Census Tract 1167, Queens County, New York+ACI-,591,151,440
1400000US36081117100,36081117100,+ACI-Census Tract 1171, Queens County, New York+ACI-,964,295,669
1400000US36081117500,36081117500,+ACI-Census Tract 1175, Queens County, New York+ACI-,1892,966,926
1400000US36081118100,36081118100,+ACI-Census Tract 1181, Queens County, New York+ACI-,559,199,360
1400000US36081118500,36081118500,+ACI-Census Tract 1185, Queens County, New York+ACI-,672,193,479
1400000US36081118700,36081118700,+ACI-Census Tract 1187, Queens County, New York+ACI-,752,318,434
1400000US36081118900,36081118900,+ACI-Census Tract 1189, Queens County, New York+ACI-,703,368,335
1400000US36081119100,36081119100,+ACI-Census Tract 1191, Queens County, New York+ACI-,1004,250,754
1400000US36081119300,36081119300,+ACI-Census Tract 1193, Queens County, New York+ACI-,701,322,379
1400000US36081119500,36081119500,+ACI-Census Tract 1195, Queens County, New York+ACI-,424,292,132
1400000US36081119900,36081119900,+ACI-Census Tract 1199, Queens County, New York+ACI-,485,354,131
1400000US36081120100,36081120100,+ACI-Census Tract 1201, Queens County, New York+ACI-,467,213,254
1400000US36081120300,36081120300,+ACI-Census Tract 1203, Queens County, New York+ACI-,476,347,129
1400000US36081120500,36081120500,+ACI-Census Tract 1205, Queens County, New York+ACI-,972,298,674
1400000US36081120700,36081120700,+ACI-Census Tract 1207, Queens County, New York+ACI-,865,552,313
1400000US36081121100,36081121100,+ACI-Census Tract 1211, Queens County, New York+ACI-,0,0,0
1400000US36081121500,36081121500,+ACI-Census Tract 1215, Queens County, New York+ACI-,1238,715,523
1400000US36081122300,36081122300,+ACI-Census Tract 1223, Queens County, New York+ACI-,1140,722,418
1400000US36081122701,36081122701,+ACI-Census Tract 1227.01, Queens County, New York+ACI-,4422,1694,2728
1400000US36081122702,36081122702,+ACI-Census Tract 1227.02, Queens County, New York+ACI-,2889,270,2619
1400000US36081124100,36081124100,+ACI-Census Tract 1241, Queens County, New York+ACI-,1110,858,252
1400000US36081124700,36081124700,+ACI-Census Tract 1247, Queens County, New York+ACI-,1165,1007,158
1400000US36081125700,36081125700,+ACI-Census Tract 1257, Queens County, New York+ACI-,926,576,350
1400000US36081126500,36081126500,+ACI-Census Tract 1265, Queens County, New York+ACI-,530,282,248
1400000US36081126700,36081126700,+ACI-Census Tract 1267, Queens County, New York+ACI-,677,462,215
1400000US36081127700,36081127700,+ACI-Census Tract 1277, Queens County, New York+ACI-,1070,913,157
1400000US36081128300,36081128300,+ACI-Census Tract 1283, Queens County, New York+ACI-,25,21,4
1400000US36081129102,36081129102,+ACI-Census Tract 1291.02, Queens County, New York+ACI-,1205,1129,76
1400000US36081129103,36081129103,+ACI-Census Tract 1291.03, Queens County, New York+ACI-,1910,1537,373
1400000US36081129104,36081129104,+ACI-Census Tract 1291.04, Queens County, New York+ACI-,1884,1624,260
1400000US36081130100,36081130100,+ACI-Census Tract 1301, Queens County, New York+ACI-,1523,1162,361
1400000US36081133300,36081133300,+ACI-Census Tract 1333, Queens County, New York+ACI-,1245,883,362
1400000US36081133900,36081133900,+ACI-Census Tract 1339, Queens County, New York+ACI-,402,354,48
1400000US36081134100,36081134100,+ACI-Census Tract 1341, Queens County, New York+ACI-,1066,790,276
1400000US36081134700,36081134700,+ACI-Census Tract 1347, Queens County, New York+ACI-,3836,690,3146
1400000US36081136700,36081136700,+ACI-Census Tract 1367, Queens County, New York+ACI-,2342,1699,643
1400000US36081137700,36081137700,+ACI-Census Tract 1377, Queens County, New York+ACI-,2329,1112,1217
1400000US36081138501,36081138501,+ACI-Census Tract 1385.01, Queens County, New York+ACI-,1422,773,649
1400000US36081138502,36081138502,+ACI-Census Tract 1385.02, Queens County, New York+ACI-,0,0,0
1400000US36081139900,36081139900,+ACI-Census Tract 1399, Queens County, New York+ACI-,535,525,10
1400000US36081140300,36081140300,+ACI-Census Tract 1403, Queens County, New York+ACI-,810,639,171
1400000US36081140901,36081140901,+ACI-Census Tract 1409.01, Queens County, New York+ACI-,314,285,29
1400000US36081140902,36081140902,+ACI-Census Tract 1409.02, Queens County, New York+ACI-,889,724,165
1400000US36081141700,36081141700,+ACI-Census Tract 1417, Queens County, New York+ACI-,1530,1278,252
1400000US36081142900,36081142900,+ACI-Census Tract 1429, Queens County, New York+ACI-,1202,806,396
1400000US36081143500,36081143500,+ACI-Census Tract 1435, Queens County, New York+ACI-,707,584,123
1400000US36081144100,36081144100,+ACI-Census Tract 1441, Queens County, New York+ACI-,1202,917,285
1400000US36081144700,36081144700,+ACI-Census Tract 1447, Queens County, New York+ACI-,944,600,344
1400000US36081145101,36081145101,+ACI-Census Tract 1451.01, Queens County, New York+ACI-,522,415,107
1400000US36081145102,36081145102,+ACI-Census Tract 1451.02, Queens County, New York+ACI-,771,520,251
1400000US36081145900,36081145900,+ACI-Census Tract 1459, Queens County, New York+ACI-,937,656,281
1400000US36081146300,36081146300,+ACI-Census Tract 1463, Queens County, New York+ACI-,957,513,444
1400000US36081146700,36081146700,+ACI-Census Tract 1467, Queens County, New York+ACI-,1328,350,978
1400000US36081147100,36081147100,+ACI-Census Tract 1471, Queens County, New York+ACI-,1296,690,606
1400000US36081147900,36081147900,+ACI-Census Tract 1479, Queens County, New York+ACI-,1725,1035,690
1400000US36081148300,36081148300,+ACI-Census Tract 1483, Queens County, New York+ACI-,970,813,157
1400000US36081150701,36081150701,+ACI-Census Tract 1507.01, Queens County, New York+ACI-,1058,969,89
1400000US36081150702,36081150702,+ACI-Census Tract 1507.02, Queens County, New York+ACI-,1223,935,288
1400000US36081152901,36081152901,+ACI-Census Tract 1529.01, Queens County, New York+ACI-,2556,1854,702
1400000US36081152902,36081152902,+ACI-Census Tract 1529.02, Queens County, New York+ACI-,2185,1838,347
1400000US36081155101,36081155101,+ACI-Census Tract 1551.01, Queens County, New York+ACI-,1522,1398,124
1400000US36081155102,36081155102,+ACI-Census Tract 1551.02, Queens County, New York+ACI-,3364,2222,1142
1400000US36081156700,36081156700,+ACI-Census Tract 1567, Queens County, New York+ACI-,246,36,210
1400000US36081157101,36081157101,+ACI-Census Tract 1571.01, Queens County, New York+ACI-,2480,2013,467
1400000US36081157102,36081157102,+ACI-Census Tract 1571.02, Queens County, New York+ACI-,552,381,171
1400000US36081157901,36081157901,+ACI-Census Tract 1579.01, Queens County, New York+ACI-,1699,1427,272
1400000US36081157902,36081157902,+ACI-Census Tract 1579.02, Queens County, New York+ACI-,1089,1003,86
1400000US36081157903,36081157903,+ACI-Census Tract 1579.03, Queens County, New York+ACI-,1264,1004,260
1400000US36081161700,36081161700,+ACI-Census Tract 1617, Queens County, New York+ACI-,1482,1112,370
1400000US36081162100,36081162100,+ACI-Census Tract 1621, Queens County, New York+ACI-,2035,1152,883
1400000US36081990100,36081990100,+ACI-Census Tract 9901, Queens County, New York+ACI-,0,0,0
1400000US36085000300,36085000300,+ACI-Census Tract 3, Richmond County, New York+ACI-,878,229,649
1400000US36085000600,36085000600,+ACI-Census Tract 6, Richmond County, New York+ACI-,1109,526,583
1400000US36085000700,36085000700,+ACI-Census Tract 7, Richmond County, New York+ACI-,2272,454,1818
1400000US36085000800,36085000800,+ACI-Census Tract 8, Richmond County, New York+ACI-,2048,1331,717
1400000US36085000900,36085000900,+ACI-Census Tract 9, Richmond County, New York+ACI-,628,193,435
1400000US36085001100,36085001100,+ACI-Census Tract 11, Richmond County, New York+ACI-,1124,432,692
1400000US36085001700,36085001700,+ACI-Census Tract 17, Richmond County, New York+ACI-,569,297,272
1400000US36085001800,36085001800,+ACI-Census Tract 18, Richmond County, New York+ACI-,214,0,214
1400000US36085002001,36085002001,+ACI-Census Tract 20.01, Richmond County, New York+ACI-,1088,684,404
1400000US36085002002,36085002002,+ACI-Census Tract 20.02, Richmond County, New York+ACI-,1300,967,333
1400000US36085002100,36085002100,+ACI-Census Tract 21, Richmond County, New York+ACI-,1273,605,668
1400000US36085002700,36085002700,+ACI-Census Tract 27, Richmond County, New York+ACI-,517,121,396
1400000US36085002900,36085002900,+ACI-Census Tract 29, Richmond County, New York+ACI-,1847,590,1257
1400000US36085003300,36085003300,+ACI-Census Tract 33, Richmond County, New York+ACI-,1378,730,648
1400000US36085003600,36085003600,+ACI-Census Tract 36, Richmond County, New York+ACI-,816,551,265
1400000US36085003900,36085003900,+ACI-Census Tract 39, Richmond County, New York+ACI-,947,220,727
1400000US36085004000,36085004000,+ACI-Census Tract 40, Richmond County, New York+ACI-,4233,1827,2406
1400000US36085004700,36085004700,+ACI-Census Tract 47, Richmond County, New York+ACI-,977,634,343
1400000US36085005000,36085005000,+ACI-Census Tract 50, Richmond County, New York+ACI-,1427,938,489
1400000US36085005900,36085005900,+ACI-Census Tract 59, Richmond County, New York+ACI-,1122,720,402
1400000US36085006400,36085006400,+ACI-Census Tract 64, Richmond County, New York+ACI-,1120,612,508
1400000US36085006700,36085006700,+ACI-Census Tract 67, Richmond County, New York+ACI-,998,739,259
1400000US36085007000,36085007000,+ACI-Census Tract 70, Richmond County, New York+ACI-,2670,2013,657
1400000US36085007400,36085007400,+ACI-Census Tract 74, Richmond County, New York+ACI-,1666,984,682
1400000US36085007500,36085007500,+ACI-Census Tract 75, Richmond County, New York+ACI-,1130,440,690
1400000US36085007700,36085007700,+ACI-Census Tract 77, Richmond County, New York+ACI-,445,241,204
1400000US36085008100,36085008100,+ACI-Census Tract 81, Richmond County, New York+ACI-,1611,730,881
1400000US36085009601,36085009601,+ACI-Census Tract 96.01, Richmond County, New York+ACI-,1452,873,579
1400000US36085009602,36085009602,+ACI-Census Tract 96.02, Richmond County, New York+ACI-,1306,853,453
1400000US36085009700,36085009700,+ACI-Census Tract 97, Richmond County, New York+ACI-,1496,954,542
1400000US36085010500,36085010500,+ACI-Census Tract 105, Richmond County, New York+ACI-,1768,1000,768
1400000US36085011201,36085011201,+ACI-Census Tract 112.01, Richmond County, New York+ACI-,1984,1405,579
1400000US36085011202,36085011202,+ACI-Census Tract 112.02, Richmond County, New York+ACI-,1971,1648,323
1400000US36085011401,36085011401,+ACI-Census Tract 114.01, Richmond County, New York+ACI-,1288,578,710
1400000US36085011402,36085011402,+ACI-Census Tract 114.02, Richmond County, New York+ACI-,1285,903,382
1400000US36085012100,36085012100,+ACI-Census Tract 121, Richmond County, New York+ACI-,1191,991,200
1400000US36085012200,36085012200,+ACI-Census Tract 122, Richmond County, New York+ACI-,1431,984,447
1400000US36085012500,36085012500,+ACI-Census Tract 125, Richmond County, New York+ACI-,930,571,359
1400000US36085012804,36085012804,+ACI-Census Tract 128.04, Richmond County, New York+ACI-,1503,1051,452
1400000US36085012805,36085012805,+ACI-Census Tract 128.05, Richmond County, New York+ACI-,1008,848,160
1400000US36085012806,36085012806,+ACI-Census Tract 128.06, Richmond County, New York+ACI-,2450,1266,1184
1400000US36085013201,36085013201,+ACI-Census Tract 132.01, Richmond County, New York+ACI-,574,506,68
1400000US36085013203,36085013203,+ACI-Census Tract 132.03, Richmond County, New York+ACI-,2067,1725,342
